,Mean_x,Mean_y,Mean_z,Mean_comb,Median_x,Median_y,Median_z,Median_comb,StD_x,StD_y,StD_z,StD_comb,RMS_x,RMS_y,RMS_z,RMS_comb,Variance_x,Variance_y,Variance_z,Variance_comb,Energy_x,Energy_y,Energy_z,Energy_comb,Entropy_x,Entropy_y,Entropy_z,Entropy_comb,Mean_Frequency_x,Mean_Frequency_y,Mean_Frequency_z,Mean_Frequency_comb,Jerk_mean_x,Jerk_mean_y,Jerk_mean_z,Jerk_mean_comb,Mean_absolute_deviation_x,Mean_absolute_deviation_y,Mean_absolute_deviation_z,Mean_absolute_deviation_comb,DWT_vm2_x,DWT_vm2_y,DWT_vm2_z,DWT_vm2_comb,Average_difference_x,Average_difference_y,Average_difference_z,Average_difference_comb,Correlation_x_y,Correlation_x_z,Correlation_y_z,Mean_crossings_x,Mean_crossings_y,Mean_crossings_z,Mean_crossings_comb,1_hist_x,2_hist_x,3_hist_x,4_hist_x,1_hist_y,2_hist_y,3_hist_y,4_hist_y,1_hist_z,2_hist_z,3_hist_z,4_hist_z,1_hist_comb,2_hist_comb,3_hist_comb,4_hist_comb,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_comb,skewness_x,skewness_y,skewness_z,skewness_comb
0,0.01861786370585421,-0.004303716480043107,0.01163609554201992,0.11536909301803175,0.0,0.0,0.0,0.0,0.007385579937304087,0.021669336934401585,0.01659393753752898,0.0,0.0,0.008646558562978624,0.0,0.0,0.0,0.0,0.0,0.056038419311500574,0.0,0.0,0.0,0.0,0.0034482758620689724,0.010544111354376162,-0.006578623516792304,0.004864593160214659,0.0,0.0,0.0,0.0,-0.016273107881137495,-0.016248302147441752,0.017069471129537828,-0.0033361612857310654,0.0,0.0,0.0,0.0,0.007436493352070061,0.028720069248060875,-0.0027349294083573337,0.0,0.0,0.0,0.0,0.0,0.010297698040931658,0.018821941511667474,-0.002206175010304867,-0.016219570804798432,-0.016428003695262518,0.018941545270145667,-0.013323329115453286,0.01101591560848747,0.007612022865572543,0.0038060114327862714,0.0038060114327862714,-0.0033387805451874806,0.024939823730224586,0.0,0.007612022865572543,0.0,0.007612022865572543,0.007612022865572543,0.0,0.0038060114327862714,0.0,0.0,0.0038060114327862714,0.004224560778802911,-7.836990595611049e-05,0.017558775350689792,0.007302608959449897,0.004102404847970665,0.0038416392364780893,-0.002829714874899092,9.371373398872062e-05
