,Mean_x,Mean_y,Mean_z,Mean_comb,Median_x,Median_y,Median_z,Median_comb,StD_x,StD_y,StD_z,StD_comb,RMS_x,RMS_y,RMS_z,RMS_comb,Variance_x,Variance_y,Variance_z,Variance_comb,Energy_x,Energy_y,Energy_z,Energy_comb,Entropy_x,Entropy_y,Entropy_z,Entropy_comb,Mean_Frequency_x,Mean_Frequency_y,Mean_Frequency_z,Mean_Frequency_comb,Jerk_mean_x,Jerk_mean_y,Jerk_mean_z,Jerk_mean_comb,Mean_absolute_deviation_x,Mean_absolute_deviation_y,Mean_absolute_deviation_z,Mean_absolute_deviation_comb,DWT_vm2_x,DWT_vm2_y,DWT_vm2_z,DWT_vm2_comb,Average_difference_x,Average_difference_y,Average_difference_z,Average_difference_comb,Correlation_x_y,Correlation_x_z,Correlation_y_z,Mean_crossings_x,Mean_crossings_y,Mean_crossings_z,Mean_crossings_comb,1_hist_x,2_hist_x,3_hist_x,4_hist_x,1_hist_y,2_hist_y,3_hist_y,4_hist_y,1_hist_z,2_hist_z,3_hist_z,4_hist_z,1_hist_comb,2_hist_comb,3_hist_comb,4_hist_comb,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_comb,skewness_x,skewness_y,skewness_z,skewness_comb
0,0.029387660496459644,0.0,0.02665319682613292,0.01525413490423635,0.0,0.0,0.0,0.0,0.022390275234335788,0.008452475088104826,0.013318356088692562,0.0,0.0,0.006455217161659132,0.0,0.0,0.0,0.0,0.0,0.033861821453427574,0.0,0.0,0.0,0.0,0.0,0.006564342316423222,0.0,0.015905972743071595,0.0,0.0,0.0,0.0,0.0,0.003181194548614319,0.003181194548614319,0.0,0.0,0.0,0.0,0.0,0.012129415404510424,0.0,0.015905972743071595,0.0,0.0,0.0,0.0,0.0,0.006362389097228638,0.010149443303426708,0.003181194548614319,-0.0012021904680413974,0.006362389097228638,0.009543583645842957,0.0,0.01644237451015107,0.008073543674690663,0.016644327729345654,0.016915738839044514,0.009461186398306088,0.0,0.0,0.010149443303426708,0.0,0.0,0.012724778194457276,0.0,0.010149443303426708,0.0,0.0,0.0,0.009947490084232125,0.0,0.015905972743071595,0.003181194548614319,0.0,0.009543583645842957,0.015905972743071595,0.003383147767808903
